0.0003,119.97
0.0006,119.97
0.0008,119.97
0.0011,119.97
0.0017,119.97
0.0019,120.09
0.0022,120.09
0.0028,120.09
0.0031,120.09
0.0033,120.09
0.0036,120.09
0.0042,120.09
0.0044,120.09
0.0047,120.09
0.0053,120.20
0.0056,120.20
0.0058,120.20
0.0061,120.20
0.0067,120.20
0.0069,120.20
0.0072,120.20
0.0078,120.20
0.0081,120.20
0.0083,120.20
0.0086,120.20
0.0092,120.20
0.0094,120.20
0.0097,120.20
0.0103,120.20
0.0106,120.20
0.0108,120.20
0.0111,120.20
0.0117,120.20
0.0119,120.20
0.0122,120.20
0.0128,120.31
0.0131,120.31
0.0133,120.31
0.0136,120.31
0.0142,120.31
0.0144,120.20
0.0147,120.31
0.0153,120.31
0.0156,120.31
0.0158,120.31
0.0161,120.31
0.0167,120.31
0.0169,120.31
0.0172,120.31
0.0178,120.31
0.0181,120.31
0.0183,120.31
0.0186,120.31
0.0192,120.31
0.0194,120.31
0.0197,120.31
0.0200,120.31
0.0206,120.31
0.0208,120.31
0.0211,120.31
0.0217,120.31
0.0219,120.31
0.0222,120.31
0.0225,120.31
0.0231,120.31
0.0233,120.31
0.0236,120.31
0.0242,120.31
0.0244,120.31
0.0247,120.31
0.0250,120.42
0.0256,120.31
0.0258,120.42
0.0261,120.31
0.0267,120.31
0.0269,120.42
0.0272,120.42
0.0275,120.42
0.0281,120.42
0.0283,120.42
0.0286,120.42
0.0292,120.42
0.0294,120.42
0.0297,120.42
0.0300,120.54
0.0306,120.54
0.0308,120.54
0.0311,120.54
0.0317,120.42
0.0319,120.54
0.0322,120.54
0.0325,120.54
0.0331,120.54
0.0333,120.54
0.0336,120.54
0.0342,120.54
0.0344,120.54
0.0347,120.65
0.0350,120.54
0.0356,120.65
0.0358,120.65
0.0361,120.65
0.0367,120.65
0.0369,120.65
0.0372,120.65
0.0375,120.65
0.0381,120.76
0.0383,120.65
0.0386,120.65
0.0392,120.76
0.0394,120.65
0.0397,120.76
0.0400,120.65
0.0406,120.65
0.0408,120.76
0.0411,120.65
0.0417,120.76
0.0419,120.65
0.0422,120.76
0.0425,120.76
0.0431,120.76
0.0433,120.76
0.0436,120.76
0.0442,120.76
0.0444,120.76
0.0447,120.76
0.0450,120.76
0.0456,120.76
0.0458,120.76
0.0461,120.76
0.0467,120.76
0.0469,120.76
0.0472,120.87
0.0475,120.87
0.0481,120.87
0.0483,120.87
0.0486,120.87
0.0492,120.87
0.0494,120.87
0.0497,120.87
0.0500,120.87
0.0506,120.87
0.0508,120.87
0.0511,120.87
0.0517,120.87
0.0519,120.99
0.0522,120.87
0.0525,120.87
0.0531,120.99
0.0533,120.99
0.0536,120.87
0.0542,120.99
0.0544,120.99
0.0547,120.99
0.0550,120.99
0.0556,120.99
0.0558,120.99
0.0561,120.99
0.0567,121.10
0.0569,120.99
0.0572,120.99
0.0575,121.10
0.0581,121.10
0.0583,121.10
0.0586,121.10
0.0592,121.10
0.0594,121.10
0.0597,121.10
0.0600,121.10
0.0606,121.10
0.0608,121.21
0.0611,121.21
0.0617,121.21
0.0619,121.21
0.0622,121.21
0.0625,121.21
0.0631,121.21
0.0633,121.21
0.0636,121.21
0.0642,121.21
0.0644,121.21
0.0647,121.32
0.0650,121.32
0.0656,121.32
0.0658,121.32
0.0661,121.32
0.0667,121.32
0.0669,121.32
0.0672,121.32
0.0675,121.32
0.0681,121.32
